PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
395163147,https://twitter.com/GAFollowers/status/1869458533311496419,,Twitter,10680401,Everything Georgia,blank_for_now,blank_for_now,"{""follower_count"":1788850,""following_count"":52742,""like_count"":null,""post_count"":83852,""views_count"":null,""comment_count"":null,""share_count"":null}","The American Express Centurion Lounge at Hartsfield-Jackson Airport, a highly anticipated addition this year, recently failed a health inspection with a score of 69. 

Violations included uncovered food, an unclean ice machine, and flies near the bar. https://t.co/GuTyrnbU4x", ,no longer populated,,2024-12-18T19:03:41.000Z,post data removed,,580,105,28,92065,,
381760804,https://www.instagram.com/p/DCt4gFJsYDQ/,,InstagramDirect,27628804,CPR News,blank_for_now,blank_for_now,"{""follower_count"":25599,""following_count"":9,""like_count"":60839,""post_count"":1874,""views_count"":16824,""comment_count"":3412,""share_count"":0}","Denver International Airport is on track to reach 100 million passengers annually by 2027, years ahead of schedule. Vision 100, the airport’s strategic plan to reach that number ahead of its 50th anniversary in 2045, originally planned to hit the mark between 2030 and 2035.

The boost in travelers has made DIA the 6th busiest airport in the world behind Dallas-Fort Worth, London Heathrow, Tokyo International, Dubai International, and Atlanta Hartsfield-Jackson International airports. 

However, it appears that the rapid growth has also resulted in fewer satisfied customers. A J.D. Power survey shows DIA ranked 12th out of 20 mega airports in 2024, falling five slots from 2023. That annual survey looks at six factors: terminal facilities; arrival/departure areas; baggage claim; security check; check-in/baggage check; and food, beverage and retail.

Learn more about the good, the bad and the growing pains at our link in bio.

Story by @hayleemaycpr
Photo by @Kevinjbeaty

#dia #denverinternationalairport #coloradonews #coloradotravel #airport", ,no longer populated,,2024-11-23T14:17:04.000Z,post data removed,,223,0,6,0,,
360996742,https://www.facebook.com/100066807872645/posts/881021600801428,,FacebookDirect,28627376,Georgia Hispanic Chamber of Commerce,blank_for_now,blank_for_now,"{""follower_count"":9100,""following_count"":0,""like_count"":8170,""post_count"":10,""views_count"":101,""comment_count"":0,""share_count"":15}","🎉🎶 What a fantastic way to wrap up Hispanic Heritage Month at the Hartsfield-Jackson Atlanta International Airport!⁣
⁣
A special thanks to Ivan Shammas, a valued GHCC Member, Chris Crist, ATL Airport Deputy General Manager, Miguel Angel Puga Diaz, Head of Community Affairs for the Consulate General of Mexico, Gabriella Gonzalez-Lamberson, our Chief Operating Officer at the GHCC, and Alrene Barr, Senior Director of Public & International Affairs, for their participation and dedication to making this event exciting and wonderful for all. 🙌⁣
⁣
The GHCC was honored to collaborate with the selection of the food vendor, a GHCC valued member, #BONNZACatering, as well as the amazing Mariachi Band and cultural dance performances that brought vibrant energy to the celebration. 🎺💃⁣
⁣
We extend our gratitude to the airport for inviting us to be part of this memorable celebration as we close out Hispanic Heritage Month with pride and joy. 🇲🇽🇺🇸⁣
⁣
⁣
⁣
⁣
⁣
#HispanicHeritageMonth #GHCC #ATLairport #Community #CulturalCelebration #BONNZA #Mariachi #ThankYou #Partnerships #VibrantTraditions", ,no longer populated,,2024-10-25T20:44:41.000Z,post data removed,,4,2,0,0,,
286113255,https://www.facebook.com/100064719549298/posts/934232358744074,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":878629,""following_count"":0,""like_count"":1891,""post_count"":29,""views_count"":0,""comment_count"":1126,""share_count"":279}",Three packages of retail or food concession locations up for grabs each drew four to seven proposals from companies hoping to win the 10-year contracts., ,no longer populated,,2024-07-28T23:30:11.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTUxWYWlVPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2c92bdd4db43160b80bcd624680e1f844f8b57c7/post-16547580-286113255-thumbnail,370,3,7,0,,
291028866,https://www.facebook.com/100064719549298/posts/931290299038280,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":878638,""following_count"":0,""like_count"":2029,""post_count"":24,""views_count"":0,""comment_count"":74,""share_count"":12}",Three packages of retail or food concession locations up for grabs each drew four to seven proposals from companies hoping to win the 10-year contracts., ,no longer populated,,2024-07-24T16:00:14.000Z,post data removed,,2493,4,14,0,,
263059628,https://twitter.com/TheWapplehouse/status/1809927760938230170,,Twitter,18951121,Kristi Yamaguccimane,blank_for_now,blank_for_now,"{""follower_count"":137179,""following_count"":2959,""like_count"":null,""post_count"":28069,""views_count"":null,""comment_count"":null,""share_count"":null}",I’m mentally and physically incapable of enjoying a meal purchased in an airport. I can’t enjoy overpriced food so I refuse to buy it. I don’t care how long the travel day is. The exception was Ludacris’ Chicken + Beer at Hartsfield-Jackson. It was excellent and decently priced., ,no longer populated,,2024-07-07T12:29:39.000Z,post data removed,,232,0,22,11055,,
261351612,https://twitter.com/TheLazySusan/status/1808394212682957047,,Twitter,20561691,Beth McKibben 🍸,blank_for_now,blank_for_now,"{""follower_count"":3765,""following_count"":1330,""like_count"":null,""post_count"":50487,""views_count"":null,""comment_count"":null,""share_count"":null}",Flying home today after being out of the country since mid-June. Gave the OK for this story before I left on what it takes to basically feed a small airborne city of international passengers flying out of Hartsfield-Jackson every day. https://t.co/qkSXUnSDqb, ,no longer populated,,2024-07-03T06:55:53.000Z,post data removed,,16,1,0,2110,,
259480843,https://www.facebook.com/100064719549298/posts/914837840683526,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":876149,""following_count"":0,""like_count"":7769,""post_count"":40,""views_count"":0,""comment_count"":356,""share_count"":44}","Preparing for holiday travel? Use this guide from the AJC dining team to find food shops and restaurants by concourse at the Atlanta airport, plus the International terminal.", ,no longer populated,,2024-06-30T00:00:11.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRGNkQWlJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--48e8bd303494c6c5d4a660efaa16ac8d2861e31e/post-16547580-259480843-thumbnail,2510,2,20,0,,
258360209,https://twitter.com/ajc/status/1806768545377771931,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1084007,""following_count"":48943,""like_count"":null,""post_count"":369981,""views_count"":null,""comment_count"":null,""share_count"":null}",Where to eat at Atlanta’s Hartsfield-Jackson International Airport https://t.co/U0BQfVFVnF, ,no longer populated,,2024-06-28T19:16:04.000Z,post data removed,,1,1,1,3266,,
260834601,https://www.facebook.com/100063763712247/posts/987625546706227,,Facebook,19236348,Georgia Public Broadcasting,blank_for_now,blank_for_now,"{""follower_count"":60204,""following_count"":0,""like_count"":14,""post_count"":5,""views_count"":0,""comment_count"":1959,""share_count"":3673}",The newest member of the U.S. Customs and Border Protection agency's 'Beagle Brigade' at Atlanta Hartsfield-Jackson International Airport is trained to detect food and products that pose potential threats to agriculture. https://bit.ly/3z8xGpD (From GPB News), ,no longer populated,,2024-06-21T16:45:02.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSFAyTXlJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--46c41b3f92864868b60a58d2694fa75a4eb25fbb/post-19236348-260834601-thumbnail,137,16,13,0,,
253526531,https://twitter.com/gpbnews/status/1803579266971386336,,Twitter,7155544,GPB News,blank_for_now,blank_for_now,"{""follower_count"":18470,""following_count"":2345,""like_count"":3235,""post_count"":122242,""views_count"":982329,""comment_count"":580,""share_count"":5111}","This spring, a beagle name Flash started his first week of work at the world's busiest airport: Atlanta's Hartsfield-Jackson International.
https://t.co/48GaR6Uiwf", ,no longer populated,,2024-06-20T00:03:00.000Z,post data removed,,3,0,0,267,,
237685172,https://twitter.com/ATL_Events/status/1792990057613115776,,Twitter,19193178,Atlanta Events,blank_for_now,blank_for_now,"{""follower_count"":645537,""following_count"":949,""like_count"":58,""post_count"":82651,""views_count"":42572,""comment_count"":9,""share_count"":20042}",RT @ajc: Where to eat at Atlanta’s Hartsfield-Jackson International Airport https://t.co/U0BQfVFVnF, ,no longer populated,Where to eat at Atlanta’s Hartsfield-Jackson International Airport https://t.co/U0BQfVFVnF,2024-05-21T18:45:16.000Z,post data removed,,0,4,0,0,,Where to eat at Atlanta’s Hartsfield-Jackson International Airport https://t.co/U0BQfVFVnF
237540687,https://twitter.com/ajc/status/1792958040259330277,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1084021,""following_count"":48915,""like_count"":null,""post_count"":370249,""views_count"":null,""comment_count"":null,""share_count"":null}",Where to eat at Atlanta’s Hartsfield-Jackson International Airport https://t.co/U0BQfVFVnF, ,no longer populated,,2024-05-21T16:38:03.000Z,post data removed,,6,4,1,4002,,
208915500,https://twitter.com/Essence/status/1770974928717705369,,Twitter,7257456,ESSENCE,blank_for_now,blank_for_now,"{""follower_count"":534429,""following_count"":12594,""like_count"":396931,""post_count"":161794,""views_count"":24104339,""comment_count"":7792,""share_count"":117642}",Meet Chef Deborah VanTrece: The Black woman curating cuisine for the world’s largest Centurion Lounge. https://t.co/K36fXewkk4, ,no longer populated,,2024-03-22T00:45:00.000Z,post data removed,,13,4,3,2195,,
201957118,https://twitter.com/DeltaNewsHub/status/1762889060278751587,,Twitter,16482241,Delta News Hub,blank_for_now,blank_for_now,"{""follower_count"":113396,""following_count"":828,""like_count"":41267,""post_count"":5999,""views_count"":97344644,""comment_count"":3738,""share_count"":5354}",How @Delta added honey to celebrate 40 years of partnership with the Atlanta Community Food Bank https://t.co/eW5glE2KeB, ,no longer populated,,2024-02-28T17:14:39.000Z,post data removed,,14,5,0,2624,,
198605677,https://twitter.com/ajc/status/1758831160535261275,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1084117,""following_count"":49215,""like_count"":null,""post_count"":364474,""views_count"":null,""comment_count"":null,""share_count"":null}","Acclaimed Atlanta chef and restaurateur Deborah VanTrece is curating the menu at the American Express Centurion Lounge, which opened Feb. 14 in Terminal E at the Hartsfield-Jackson International Airport. https://t.co/KYYuBcq8lO", ,no longer populated,,2024-02-17T12:30:00.000Z,post data removed,,13,0,1,5759,,
198477851,https://www.facebook.com/100064719549298/posts/824662689701042,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":864448,""following_count"":0,""like_count"":722,""post_count"":39,""views_count"":0,""comment_count"":320,""share_count"":131}","Acclaimed Atlanta chef and restaurateur Deborah VanTrece is curating the menu at the American Express Centurion Lounge, which opened Feb. 14 in Terminal E at the Hartsfield-Jackson International Airport.", ,no longer populated,,2024-02-17T12:30:00.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWgzU3hrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--01139de3e0e1b0adb612b5327044b5e5b082702f/post-16547580-198477851-thumbnail,43,5,7,0,,
182026329,https://twitter.com/ajc/status/1739367954133704996,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1084380,""following_count"":49354,""like_count"":null,""post_count"":362034,""views_count"":null,""comment_count"":null,""share_count"":null}","As former Atlantans return home for the holidays, some of them may be heading straight from the airport to pick up their favorite local food and fulfill cravings after months of being away. https://t.co/C9Dl1C5bVx", ,no longer populated,,2023-12-25T19:30:10.000Z,post data removed,,2,1,2,5614,,
181952458,https://www.facebook.com/100064719549298/posts/788497236650921,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":862116,""following_count"":0,""like_count"":948,""post_count"":31,""views_count"":0,""comment_count"":235,""share_count"":51}","As former Atlantans return home for the holidays, some of them may be heading straight from the airport to pick up their favorite local food and fulfill cravings after months of being away.", ,no longer populated,,2023-12-25T19:30:10.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRklEYlJZPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--daeb3e4c627e5d168d96c966519ba9f3cb530ad0/post-16547580-181952458-thumbnail,66,4,9,0,,
181438371,https://www.facebook.com/100064719549298/posts/787020906798554,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":862078,""following_count"":0,""like_count"":1511,""post_count"":42,""views_count"":0,""comment_count"":225,""share_count"":76}",Feeling hungry before your flight? ✈️ Southern National Market and Vino Volo open at Hartsfield-Jackson Atlanta International Airport and more Atlanta restaurant news., ,no longer populated,,2023-12-23T15:00:07.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRGpBVWhZPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--015570e4b83af928970841ea33817ca4a5997916/post-16547580-181438371-thumbnail,1,0,0,0,,
181539447,https://twitter.com/ajc/status/1738575206916997500,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1084399,""following_count"":49362,""like_count"":null,""post_count"":361951,""views_count"":null,""comment_count"":null,""share_count"":null}",Feeling hungry before your flight? ✈️ Southern National Market and Vino Volo open at Hartsfield-Jackson Atlanta International Airport and more Atlanta restaurant news. https://t.co/1vRqsDXiZj, ,no longer populated,,2023-12-23T15:00:05.000Z,post data removed,,1,1,1,3326,,
181539490,https://twitter.com/ajc/status/1738529909541060892,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1084399,""following_count"":49362,""like_count"":null,""post_count"":361951,""views_count"":null,""comment_count"":null,""share_count"":null}","As former Atlantans return home for the holidays, some of them may be heading straight from the airport to pick up their favorite local food and fulfill cravings after months of being away.  https://t.co/J0wBBteGS2", ,no longer populated,,2023-12-23T12:00:05.000Z,post data removed,,5,0,1,5753,,
181401004,https://www.facebook.com/100064719549298/posts/786922840141694,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":862078,""following_count"":0,""like_count"":1576,""post_count"":42,""views_count"":0,""comment_count"":313,""share_count"":94}","As former Atlantans return home for the holidays, some of them may be heading straight from the airport to pick up their favorite local food and fulfill cravings after months of being away.", ,no longer populated,,2023-12-23T12:00:05.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRG44VUJZPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b5ffb9acffb0151f752c2c94838e9b683e0e2033/post-16547580-181401004-thumbnail,60,2,23,0,,
181244844,https://www.facebook.com/100064719549298/posts/786533876847257,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":862060,""following_count"":0,""like_count"":1004,""post_count"":38,""views_count"":0,""comment_count"":241,""share_count"":61}","Empty stomach while waiting on your flight? Use this guide to food shops and restaurants by concourse at the Atlanta airport for Concourse T through Concourse F, plus the International terminal. From the AJC dining team. 🍴", ,no longer populated,,2023-12-22T20:30:12.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRldpU1JZPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1fd763d8f659f41cf2fc4fe19e4c50ab5758abe4/post-16547580-181244844-thumbnail,12,0,6,0,,
181236505,https://twitter.com/ajc/status/1738295869999309253,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1084325,""following_count"":49362,""like_count"":null,""post_count"":361920,""views_count"":null,""comment_count"":null,""share_count"":null}","Empty stomach while waiting on your flight? Use this guide to food shops and restaurants by concourse at the Atlanta airport for Concourse T through Concourse F, plus the International terminal. From the AJC dining team. 🍴 https://t.co/i0yVlH6XtK", ,no longer populated,,2023-12-22T20:30:06.000Z,post data removed,,3,2,0,3312,,
175884993,https://twitter.com/atlcouncil/status/1731793176980009335,,Twitter,19189753,Atlanta City Council,blank_for_now,blank_for_now,"{""follower_count"":29425,""following_count"":551,""like_count"":1578,""post_count"":12165,""views_count"":510487,""comment_count"":null,""share_count"":null}","📰 ""We cannot have the homeless in the food court, looking for scraps, going through the garbage cans,"" - Council member @AndreaBooneNow 

Atlanta City Council wants to address homelessness at Hartsfield-Jackson airport https://t.co/kMr1XCdzzI https://t.co/zan4qhEChZ", ,no longer populated,,2023-12-04T21:50:43.000Z,post data removed,,0,0,0,281,,
170917685,https://www.facebook.com/100064719549298/posts/764440905723221,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":861454,""following_count"":0,""like_count"":641,""post_count"":38,""views_count"":0,""comment_count"":157,""share_count"":50}","Headed to the airport for the holiday? Don't worry if you're in a rush and miss a meal wanting to beat TSA lines. Here is a list of restaurants and food stalls to try at Atlanta's Hartsfield-Jackson International Airport, broken down by concourse ⬇️", ,no longer populated,,2023-11-18T15:00:07.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR2kvZkJRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6fe52316ce288b4fd0d80a3acbe30fc72f4fbe7f/post-16547580-170917685-thumbnail,5,1,1,0,,
